metric,approach,instance,value,prompt_ver,sample_feature,stratum,document_id,document_classes
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.7916666666666666,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.6111111111111112,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,0.8947368421052632,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.9347826086956522,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.3260869565217391,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,0.9772727277892562,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.6829268292682927,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.5454545454545454,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,0.8571428571428571,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.9130434782608696,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.2788461538461538,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.7884615384615384,text2kg_prompt3,pset_length,stratum_2,662f2cd2d31a6c1e99acaab52b6a8815,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.6,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
factual,GPT_4_Turbo_Preview,expected,0.1764705882352941,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
jaccardms,GPT_4_Turbo_Preview,pred,0.5454545454545454,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
jaccardms,GPT_4_Turbo_Preview,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
factual,GPT_4_Turbo_Preview,pred,0.9130434782608696,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
factual,GPT_4_Turbo_Preview,expected,0.4166666666666667,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
jaccardms,GPT_4_Turbo_Preview,pred,0.8909090909090909,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
jaccardms,GPT_4_Turbo_Preview,expected,0.2,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_4_Turbo_Preview,pred,0.7619047619047619,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
semantic,GPT_4_Turbo_Preview,expected,0.3,text2kg_prompt3,pset_length,stratum_2,1461cba48062b7b09b1597aa69af87df,Person
jaccardms,GPT_4_Turbo_Preview,pred,0.4772727272727273,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
jaccardms,GPT_4_Turbo_Preview,expected,0.7727272727272727,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
semantic,GPT_4_Turbo_Preview,pred,0.4545454545454545,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
semantic,GPT_4_Turbo_Preview,expected,0.5151515151515151,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
factual,GPT_3_Turbo_16K,pred,0.5416666666666666,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.6111111111111112,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
factual,GPT_3_Turbo_16K,pred,0.6666666666666666,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
factual,GPT_3_Turbo_16K,expected,0.8108108108108109,text2kg_prompt3,pset_length,stratum_2,b84130ee1d9f5c45d472589f1b617cd2,MedicalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,b5552ccb56010c28e03898dd33d9b830,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
jaccardms,GPT_3_Turbo_16K,pred,0.3529411764705882,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
jaccardms,GPT_3_Turbo_16K,expected,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
shacl,GPT_3_Turbo_16K,pred,0.8888888950617281,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
shacl,GPT_3_Turbo_16K,expected,0.8636363667355371,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
factual,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
factual,GPT_3_Turbo_16K,expected,0.6176470588235294,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
jaccardms,GPT_3_Turbo_16K,pred,0.3684210526315789,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
jaccardms,GPT_3_Turbo_16K,expected,0.8947368421052632,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
jaccardms,GPT_3_Turbo_16K,pred,0.676923076923077,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.4307692307692308,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.8269230769230769,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
jaccardms,GPT_3_Turbo_16K,expected,0.4807692307692308,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
shacl,GPT_3_Turbo_16K,pred,0.5000001249999688,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
shacl,GPT_3_Turbo_16K,expected,0.9761904767573696,text2kg_prompt3,pset_length,stratum_2,4c5df65788a70554b96b4dcc02e3c593,Store
shacl,GPT_3_Turbo_16K,pred,0.8928571466836733,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.2575757575757575,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.8717948717948718,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
factual,GPT_3_Turbo_16K,expected,0.7619047619047619,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
semantic,GPT_3_Turbo_16K,pred,0.4736842105263157,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
semantic,GPT_3_Turbo_16K,expected,0.5151515151515151,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
semantic,GPT_3_Turbo_16K,pred,0.9166666666666666,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.75,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
shacl,GPT_3_Turbo_16K,expected,0.9767441865873444,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
factual,GPT_3_Turbo_16K,pred,0.95,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
factual,GPT_3_Turbo_16K,expected,0.8095238095238095,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
jaccardms,GPT_3_Turbo_16K,pred,0.6818181818181818,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
jaccardms,GPT_3_Turbo_16K,expected,0.8181818181818182,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,0.8888888888888888,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
semantic,GPT_3_Turbo_16K,expected,0.7857142857142857,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
factual,GPT_3_Turbo_16K,pred,0.2666666666666666,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.1967213114754098,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
factual,GPT_3_Turbo_16K,expected,0.8717948717948718,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
shacl,GPT_3_Turbo_16K,expected,0.9130434820415876,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
factual,GPT_3_Turbo_16K,expected,0.7857142857142857,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
jaccardms,GPT_3_Turbo_16K,pred,0.676923076923077,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
jaccardms,GPT_3_Turbo_16K,expected,0.4307692307692308,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
semantic,GPT_3_Turbo_16K,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
jaccardms,GPT_3_Turbo_16K,pred,0.2,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
jaccardms,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
semantic,GPT_3_Turbo_16K,pred,0.9166666666666666,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
semantic,GPT_3_Turbo_16K,expected,0.75,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
factual,GPT_3_Turbo_16K,expected,0.7,text2kg_prompt3,pset_length,stratum_2,9df1cb755be925d01bf652a25f3fb280,Product
shacl,GPT_3_Turbo_16K,pred,0.7083333454861106,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5681818181818182,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
jaccardms,GPT_3_Turbo_16K,expected,0.8636363636363636,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
factual,GPT_3_Turbo_16K,pred,0.8947368421052632,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
factual,GPT_3_Turbo_16K,expected,0.90625,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
semantic,GPT_3_Turbo_16K,expected,0.8823529411764706,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.6153846153846154,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.8461538461538461,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
factual,GPT_3_Turbo_16K,pred,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
factual,GPT_3_Turbo_16K,expected,0.8387096774193549,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
semantic,GPT_3_Turbo_16K,pred,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
shacl,GPT_3_Turbo_16K,pred,0.5937500126953121,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
shacl,GPT_3_Turbo_16K,expected,0.6750000081249998,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_3_Turbo_16K,expected,0.9629629643347052,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
factual,GPT_3_Turbo_16K,pred,0.8181818181818182,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
factual,GPT_3_Turbo_16K,expected,0.6538461538461539,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,LocalBusiness_ProfessionalService
semantic,GPT_3_Turbo_16K,pred,0.9375,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
semantic,GPT_3_Turbo_16K,expected,0.9230769230769232,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5217391304347826,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.7608695652173914,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.5,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
jaccardms,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
jaccardms,GPT_3_Turbo_16K,pred,0.3636363636363636,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
jaccardms,GPT_3_Turbo_16K,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
semantic,GPT_3_Turbo_16K,pred,0.6,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
semantic,GPT_3_Turbo_16K,expected,0.7,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,75962c70372e9caff03878fd556fa4fe,LegalService
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
jaccardms,GPT_3_Turbo_16K,pred,0.3703703703703703,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
jaccardms,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
semantic,GPT_3_Turbo_16K,pred,0.875,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
semantic,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
factual,GPT_3_Turbo_16K,pred,0.7272727272727273,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
factual,GPT_3_Turbo_16K,expected,0.6111111111111112,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
factual,GPT_3_Turbo_16K,expected,0.96,text2kg_prompt3,pset_length,stratum_2,3df6f82a89cca0d045aab835be8f3063,Restaurant
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
semantic,GPT_3_Turbo_16K,expected,0.85,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
factual,GPT_3_Turbo_16K,pred,0.3333333333333333,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
factual,GPT_3_Turbo_16K,expected,0.1764705882352941,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
jaccardms,GPT_3_Turbo_16K,pred,0.3658536585365853,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
jaccardms,GPT_3_Turbo_16K,expected,0.8780487804878049,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,Organization
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
shacl,GPT_3_Turbo_16K,expected,0.9375000039062498,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
jaccardms,GPT_3_Turbo_16K,pred,0.0098522167487684,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
jaccardms,GPT_3_Turbo_16K,expected,0.9950738916256158,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
factual,GPT_3_Turbo_16K,pred,0.7142857142857143,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
factual,GPT_3_Turbo_16K,expected,0.7142857142857143,text2kg_prompt3,pset_length,stratum_2,ffc6598961ef48ac12d1d3131a6fca4f,RealEstateAgent
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
shacl,GPT_3_Turbo_16K,expected,0.6800000127999994,text2kg_prompt3,pset_length,stratum_2,04196fcb1416db63ad6cd533b9682fa2,WebSite
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
jaccardms,GPT_3_Turbo_16K,pred,0.25,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
jaccardms,GPT_3_Turbo_16K,expected,0.8928571428571429,text2kg_prompt3,pset_length,stratum_2,5512f553c85fbdcfaead0b62a34a8de6,HealthAndBeautyBusiness
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
semantic,GPT_3_Turbo_16K,expected,0.8666666666666667,text2kg_prompt3,pset_length,stratum_2,234ece1a0169bec40c5f453b294e808b,Book
jaccardms,GPT_3_Turbo_16K,pred,0.6944444444444444,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
jaccardms,GPT_3_Turbo_16K,expected,0.7222222222222222,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
factual,GPT_3_Turbo_16K,pred,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
factual,GPT_3_Turbo_16K,expected,0.5365853658536586,text2kg_prompt3,pset_length,stratum_2,734cd1d8b608c3f0fc896daf27e0723f,Attorney
